"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"5890","577","1400000US48029180901","Census Tract 1809.01, Bexar County, Texas"
"7969","733","1400000US48029180902","Census Tract 1809.02, Bexar County, Texas"
"3393","349","1400000US48029181001","Census Tract 1810.01, Bexar County, Texas"
"8338","885","1400000US48029181003","Census Tract 1810.03, Bexar County, Texas"
"5392","719","1400000US48029181004","Census Tract 1810.04, Bexar County, Texas"
"4177","516","1400000US48029181005","Census Tract 1810.05, Bexar County, Texas"
"6359","523","1400000US48029181100","Census Tract 1811, Bexar County, Texas"
"5335","466","1400000US48029181200","Census Tract 1812, Bexar County, Texas"
"4536","535","1400000US48029181301","Census Tract 1813.01, Bexar County, Texas"
"6523","572","1400000US48029181302","Census Tract 1813.02, Bexar County, Texas"
"4173","523","1400000US48029181303","Census Tract 1813.03, Bexar County, Texas"
"2728","394","1400000US48029181402","Census Tract 1814.02, Bexar County, Texas"
"7029","923","1400000US48029181403","Census Tract 1814.03, Bexar County, Texas"
"5667","590","1400000US48029181404","Census Tract 1814.04, Bexar County, Texas"
"8430","894","1400000US48029181503","Census Tract 1815.03, Bexar County, Texas"
"6930","900","1400000US48029181504","Census Tract 1815.04, Bexar County, Texas"
"4942","405","1400000US48029181505","Census Tract 1815.05, Bexar County, Texas"
"4556","406","1400000US48029181506","Census Tract 1815.06, Bexar County, Texas"
"3468","299","1400000US48029181601","Census Tract 1816.01, Bexar County, Texas"
"6007","516","1400000US48029181602","Census Tract 1816.02, Bexar County, Texas"
"7484","745","1400000US48029181703","Census Tract 1817.03, Bexar County, Texas"
"6579","528","1400000US48029181704","Census Tract 1817.04, Bexar County, Texas"
"5796","611","1400000US48029181705","Census Tract 1817.05, Bexar County, Texas"
"9030","950","1400000US48029181711","Census Tract 1817.11, Bexar County, Texas"
"4460","413","1400000US48029181712","Census Tract 1817.12, Bexar County, Texas"
"8183","684","1400000US48029181713","Census Tract 1817.13, Bexar County, Texas"
"6573","533","1400000US48029181715","Census Tract 1817.15, Bexar County, Texas"
"8871","918","1400000US48029181716","Census Tract 1817.16, Bexar County, Texas"
"5850","421","1400000US48029181718","Census Tract 1817.18, Bexar County, Texas"
"5066","268","1400000US48029181720","Census Tract 1817.20, Bexar County, Texas"
"3979","327","1400000US48029181721","Census Tract 1817.21, Bexar County, Texas"
"5166","435","1400000US48029181722","Census Tract 1817.22, Bexar County, Texas"
"4912","460","1400000US48029181723","Census Tract 1817.23, Bexar County, Texas"
"5488","238","1400000US48029181724","Census Tract 1817.24, Bexar County, Texas"
"5045","680","1400000US48029181725","Census Tract 1817.25, Bexar County, Texas"
"10383","653","1400000US48029181726","Census Tract 1817.26, Bexar County, Texas"
"4172","437","1400000US48029181727","Census Tract 1817.27, Bexar County, Texas"
"11498","1077","1400000US48029181728","Census Tract 1817.28, Bexar County, Texas"
"9256","558","1400000US48029181729","Census Tract 1817.29, Bexar County, Texas"
"4085","331","1400000US48029181730","Census Tract 1817.30, Bexar County, Texas"
"7741","511","1400000US48029181731","Census Tract 1817.31, Bexar County, Texas"
"1785","194","1400000US48029181808","Census Tract 1818.08, Bexar County, Texas"
"6770","578","1400000US48029181809","Census Tract 1818.09, Bexar County, Texas"
"4555","442","1400000US48029181811","Census Tract 1818.11, Bexar County, Texas"
"8061","1003","1400000US48029181813","Census Tract 1818.13, Bexar County, Texas"
"6811","678","1400000US48029181814","Census Tract 1818.14, Bexar County, Texas"
"3449","279","1400000US48029181815","Census Tract 1818.15, Bexar County, Texas"
"4647","302","1400000US48029181816","Census Tract 1818.16, Bexar County, Texas"
"3774","374","1400000US48029181817","Census Tract 1818.17, Bexar County, Texas"
"6288","728","1400000US48029181818","Census Tract 1818.18, Bexar County, Texas"
"7468","756","1400000US48029181819","Census Tract 1818.19, Bexar County, Texas"
"8305","833","1400000US48029181820","Census Tract 1818.20, Bexar County, Texas"
"3563","380","1400000US48029181821","Census Tract 1818.21, Bexar County, Texas"
"5155","577","1400000US48029181822","Census Tract 1818.22, Bexar County, Texas"
"3409","268","1400000US48029181823","Census Tract 1818.23, Bexar County, Texas"
"3228","442","1400000US48029181824","Census Tract 1818.24, Bexar County, Texas"
"5209","397","1400000US48029181825","Census Tract 1818.25, Bexar County, Texas"
"7963","761","1400000US48029181826","Census Tract 1818.26, Bexar County, Texas"
"5945","892","1400000US48029181901","Census Tract 1819.01, Bexar County, Texas"
"7984","628","1400000US48029181902","Census Tract 1819.02, Bexar County, Texas"
"5899","439","1400000US48029182001","Census Tract 1820.01, Bexar County, Texas"
"10293","857","1400000US48029182002","Census Tract 1820.02, Bexar County, Texas"
"4949","322","1400000US48029182003","Census Tract 1820.03, Bexar County, Texas"
"12033","562","1400000US48029182101","Census Tract 1821.01, Bexar County, Texas"
"8632","644","1400000US48029182102","Census Tract 1821.02, Bexar County, Texas"
"3820","382","1400000US48029182103","Census Tract 1821.03, Bexar County, Texas"
"6005","584","1400000US48029182105","Census Tract 1821.05, Bexar County, Texas"
"7440","631","1400000US48029182106","Census Tract 1821.06, Bexar County, Texas"
"3515","477","1400000US48029190100","Census Tract 1901, Bexar County, Texas"
"4363","492","1400000US48029190200","Census Tract 1902, Bexar County, Texas"
"4242","430","1400000US48029190400","Census Tract 1904, Bexar County, Texas"
"3474","551","1400000US48029190501","Census Tract 1905.01, Bexar County, Texas"
"3767","355","1400000US48029190503","Census Tract 1905.03, Bexar County, Texas"
"2837","372","1400000US48029190504","Census Tract 1905.04, Bexar County, Texas"
"4514","788","1400000US48029190601","Census Tract 1906.01, Bexar County, Texas"
"3250","396","1400000US48029190603","Census Tract 1906.03, Bexar County, Texas"
"4801","639","1400000US48029190604","Census Tract 1906.04, Bexar County, Texas"
"3107","330","1400000US48029190700","Census Tract 1907, Bexar County, Texas"
"1832","166","1400000US48029190800","Census Tract 1908, Bexar County, Texas"
"6286","915","1400000US48029190901","Census Tract 1909.01, Bexar County, Texas"
"4467","368","1400000US48029190902","Census Tract 1909.02, Bexar County, Texas"
"9238","866","1400000US48029191003","Census Tract 1910.03, Bexar County, Texas"
"4732","457","1400000US48029191004","Census Tract 1910.04, Bexar County, Texas"
"2350","314","1400000US48029191005","Census Tract 1910.05, Bexar County, Texas"
"6271","882","1400000US48029191006","Census Tract 1910.06, Bexar County, Texas"
"2083","157","1400000US48029191101","Census Tract 1911.01, Bexar County, Texas"
"2364","161","1400000US48029191102","Census Tract 1911.02, Bexar County, Texas"
"3489","265","1400000US48029191201","Census Tract 1912.01, Bexar County, Texas"
"5448","536","1400000US48029191202","Census Tract 1912.02, Bexar County, Texas"
"1784","121","1400000US48029191303","Census Tract 1913.03, Bexar County, Texas"
"2523","456","1400000US48029191304","Census Tract 1913.04, Bexar County, Texas"
"8862","803","1400000US48029191405","Census Tract 1914.05, Bexar County, Texas"
"6425","312","1400000US48029191406","Census Tract 1914.06, Bexar County, Texas"
"2556","374","1400000US48029191408","Census Tract 1914.08, Bexar County, Texas"
"7187","848","1400000US48029191409","Census Tract 1914.09, Bexar County, Texas"
"5352","653","1400000US48029191410","Census Tract 1914.10, Bexar County, Texas"
"4576","515","1400000US48029191411","Census Tract 1914.11, Bexar County, Texas"
"2447","148","1400000US48029191412","Census Tract 1914.12, Bexar County, Texas"
"6536","648","1400000US48029191413","Census Tract 1914.13, Bexar County, Texas"
"5474","648","1400000US48029191503","Census Tract 1915.03, Bexar County, Texas"
"2583","334","1400000US48029191504","Census Tract 1915.04, Bexar County, Texas"
"2492","271","1400000US48029191505","Census Tract 1915.05, Bexar County, Texas"
"6553","508","1400000US48029191506","Census Tract 1915.06, Bexar County, Texas"
"1410","136","1400000US48029191701","Census Tract 1917.01, Bexar County, Texas"
"7619","474","1400000US48029191702","Census Tract 1917.02, Bexar County, Texas"
"7554","607","1400000US48029191804","Census Tract 1918.04, Bexar County, Texas"
"8484","533","1400000US48029191806","Census Tract 1918.06, Bexar County, Texas"
"7565","666","1400000US48029191807","Census Tract 1918.07, Bexar County, Texas"
"4615","500","1400000US48029191808","Census Tract 1918.08, Bexar County, Texas"
"6966","754","1400000US48029191809","Census Tract 1918.09, Bexar County, Texas"
"4275","397","1400000US48029191810","Census Tract 1918.10, Bexar County, Texas"
"4451","352","1400000US48029191811","Census Tract 1918.11, Bexar County, Texas"
"4203","344","1400000US48029191812","Census Tract 1918.12, Bexar County, Texas"
"7314","422","1400000US48029191813","Census Tract 1918.13, Bexar County, Texas"
"4183","373","1400000US48029191814","Census Tract 1918.14, Bexar County, Texas"
"4750","439","1400000US48029191815","Census Tract 1918.15, Bexar County, Texas"
"2692","209","1400000US48029191816","Census Tract 1918.16, Bexar County, Texas"
"12785","1312","1400000US48029191817","Census Tract 1918.17, Bexar County, Texas"
"4855","549","1400000US48029191900","Census Tract 1919, Bexar County, Texas"
"5010","699","1400000US48029192000","Census Tract 1920, Bexar County, Texas"
"2299","302","1400000US48029192100","Census Tract 1921, Bexar County, Texas"
"2790","309","1400000US48029192200","Census Tract 1922, Bexar County, Texas"
"5670","363","1400000US48029192300","Census Tract 1923, Bexar County, Texas"
"0","14","1400000US48029980001","Census Tract 9800.01, Bexar County, Texas"
"0","14","1400000US48029980002","Census Tract 9800.02, Bexar County, Texas"
"1033","284","1400000US48029980003","Census Tract 9800.03, Bexar County, Texas"
"0","14","1400000US48029980004","Census Tract 9800.04, Bexar County, Texas"
"0","14","1400000US48029980005","Census Tract 9800.05, Bexar County, Texas"
"793","106","1400000US48029980100","Census Tract 9801, Bexar County, Texas"
"5463","370","1400000US48031950100","Census Tract 9501, Blanco County, Texas"
"6015","370","1400000US48031950200","Census Tract 9502, Blanco County, Texas"
"613","132","1400000US48033950100","Census Tract 9501, Borden County, Texas"
"4326","336","1400000US48035950100","Census Tract 9501, Bosque County, Texas"
"1586","168","1400000US48035950200","Census Tract 9502, Bosque County, Texas"
"1353","203","1400000US48035950300","Census Tract 9503, Bosque County, Texas"
"3677","291","1400000US48035950400","Census Tract 9504, Bosque County, Texas"
"3100","120","1400000US48035950500","Census Tract 9505, Bosque County, Texas"
"1789","246","1400000US48035950600","Census Tract 9506, Bosque County, Texas"
"2465","266","1400000US48035950700","Census Tract 9507, Bosque County, Texas"
"5726","640","1400000US48037010100","Census Tract 101, Bowie County, Texas"
"3730","408","1400000US48037010400","Census Tract 104, Bowie County, Texas"
"2514","523","1400000US48037010500","Census Tract 105, Bowie County, Texas"
"1632","276","1400000US48037010600","Census Tract 106, Bowie County, Texas"
"5346","602","1400000US48037010700","Census Tract 107, Bowie County, Texas"
"4681","543","1400000US48037010800","Census Tract 108, Bowie County, Texas"
"7089","610","1400000US48037010901","Census Tract 109.01, Bowie County, Texas"
"7706","703","1400000US48037010902","Census Tract 109.02, Bowie County, Texas"
"7604","628","1400000US48037011000","Census Tract 110, Bowie County, Texas"
"7654","698","1400000US48037011100","Census Tract 111, Bowie County, Texas"
"6797","538","1400000US48037011200","Census Tract 112, Bowie County, Texas"
"5152","403","1400000US48037011300","Census Tract 113, Bowie County, Texas"
"7451","590","1400000US48037011401","Census Tract 114.01, Bowie County, Texas"
"2219","303","1400000US48037011402","Census Tract 114.02, Bowie County, Texas"
"7961","598","1400000US48037011501","Census Tract 115.01, Bowie County, Texas"
"2762","330","1400000US48037011502","Census Tract 115.02, Bowie County, Texas"
"5151","452","1400000US48037011600","Census Tract 116, Bowie County, Texas"
"2198","242","1400000US48037011700","Census Tract 117, Bowie County, Texas"
"5037","355","1400000US48039660100","Census Tract 6601, Brazoria County, Texas"
"6704","532","1400000US48039660200","Census Tract 6602, Brazoria County, Texas"
"11643","842","1400000US48039660300","Census Tract 6603, Brazoria County, Texas"
"11429","889","1400000US48039660400","Census Tract 6604, Brazoria County, Texas"
"9163","963","1400000US48039660500","Census Tract 6605, Brazoria County, Texas"
"13005","855","1400000US48039660601","Census Tract 6606.01, Brazoria County, Texas"
"49119","2562","1400000US48039660602","Census Tract 6606.02, Brazoria County, Texas"
"15574","1192","1400000US48039660701","Census Tract 6607.01, Brazoria County, Texas"
"15351","1300","1400000US48039660702","Census Tract 6607.02, Brazoria County, Texas"
"9590","854","1400000US48039660801","Census Tract 6608.01, Brazoria County, Texas"
"9038","867","1400000US48039660802","Census Tract 6608.02, Brazoria County, Texas"
"7845","866","1400000US48039660900","Census Tract 6609, Brazoria County, Texas"
"7896","774","1400000US48039661000","Census Tract 6610, Brazoria County, Texas"
"3763","372","1400000US48039661100","Census Tract 6611, Brazoria County, Texas"
"4283","401","1400000US48039661200","Census Tract 6612, Brazoria County, Texas"
"2432","337","1400000US48039661300","Census Tract 6613, Brazoria County, Texas"
"7030","714","1400000US48039661400","Census Tract 6614, Brazoria County, Texas"
"5223","628","1400000US48039661501","Census Tract 6615.01, Brazoria County, Texas"
"4647","446","1400000US48039661502","Census Tract 6615.02, Brazoria County, Texas"
"6143","451","1400000US48039661601","Census Tract 6616.01, Brazoria County, Texas"
"3031","445","1400000US48039661602","Census Tract 6616.02, Brazoria County, Texas"
"2796","359","1400000US48039661700","Census Tract 6617, Brazoria County, Texas"
"6980","747","1400000US48039661800","Census Tract 6618, Brazoria County, Texas"
"15144","937","1400000US48039661900","Census Tract 6619, Brazoria County, Texas"
"6191","489","1400000US48039662000","Census Tract 6620, Brazoria County, Texas"
"5367","601","1400000US48039662100","Census Tract 6621, Brazoria County, Texas"
"7339","638","1400000US48039662200","Census Tract 6622, Brazoria County, Texas"
"5038","571","1400000US48039662300","Census Tract 6623, Brazoria County, Texas"
"5110","479","1400000US48039662400","Census Tract 6624, Brazoria County, Texas"
"2944","235","1400000US48039662500","Census Tract 6625, Brazoria County, Texas"
